"UniqueID","sold.fctr","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.Interact.X.gbm.accurate"
10834,"Y",0.493807598323885,"Y",0.489024459786692,"Y",0.468,"N",0.354,"N",0.275,"N",0.283035487456483,"N",0.207074757394665,"N",0.207353036041214,"N",0.284091146549329,"N",0.301190402696845,"N",0.287210308555912,"N",0.209620179337657,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.23341305838423,"N",2.22044604925031e-16,"N",TRUE
10897,"Y",0.980580796755123,"Y",0.960846632801578,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.800448560189825,"Y",0.877465301863858,"Y",0.893157218765867,"Y",0.773115753579509,"Y",0.93715395835192,"Y",0.887072261473794,"Y",0.86820834734979,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.881588915217329,"Y",1,"Y",TRUE
10991,"Y",0.117470183745581,"N",0.0938322512235467,"N",0.042,"N",0.044,"N",0.0328638497652582,"N",0.265364085761798,"N",0.163449589471746,"N",0.163963126809583,"N",0.25611172457033,"N",0.144858801658438,"N",0.105861535436761,"N",0.075268357563915,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.082168831782249,"N",2.22044604925031e-16,"N",FALSE
11055,"Y",0.980912149129339,"Y",0.958214449111959,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.799323516527911,"Y",0.876490211778013,"Y",0.892297830221466,"Y",0.772272897973988,"Y",0.937674609005681,"Y",0.875406653655157,"Y",0.854036630676305,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.868034028547722,"Y",1,"Y",TRUE
11326,"Y",0.956589612438161,"Y",0.945281391063536,"Y",0.99,"Y",1,"Y",0.949852507374631,"Y",0.790131672558554,"Y",0.868366552769403,"Y",0.885130210486859,"Y",0.765824836679288,"Y",0.924881030160909,"Y",0.846267946862532,"Y",0.823411610864816,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.825765880989075,"Y",1,"Y",TRUE
11369,"Y",0.956231244410092,"Y",0.951988313498146,"Y",0.938,"Y",0.938,"Y",0.949852507374631,"Y",0.809537627266955,"Y",0.885348552622458,"Y",0.766325206253284,"Y",0.779312104735882,"Y",0.94151473745135,"Y",0.874926255780627,"Y",0.862562830079827,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.883812864161907,"Y",1,"Y",TRUE
11427,"Y",0.584319558543553,"Y",0.52730309886206,"Y",0.456,"N",0.568,"Y",0.9,"Y",0.287516473385857,"N",0.225489789317189,"N",0.225651085122314,"N",0.294693591189015,"N",0.105444640673113,"N",0.100137233624996,"N",0.0810332051348894,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0811802260449859,"N",2.22044604925031e-16,"N",TRUE
11448,"Y",0.637014270362742,"Y",0.61968871827752,"Y",0.448,"N",0.442,"N",0.421052631578947,"Y",0.297769397033828,"N",0.248239644114061,"N",0.248245330552091,"N",0.307630065028541,"N",0.17895096320717,"N",0.245187513755856,"N",0.222444315611369,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.225979487740876,"N",2.22044604925031e-16,"N",TRUE
11583,"Y",0.734422720763073,"Y",0.691737979878885,"Y",0.714,"Y",0.658,"Y",0.846153846153846,"Y",0.292188991490307,"N",0.232266582314234,"N",0.232382703178312,"N",0.298534869331779,"N",0.157289968386516,"N",0.206437371970596,"N",0.189624149936669,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.185912432263243,"N",2.22044604925031e-16,"N",TRUE
11589,"Y",0.600708557318753,"Y",0.598760777248115,"Y",0.686,"Y",0.786,"Y",0.363636363636364,"Y",0.291422879321487,"N",0.230114023296486,"N",0.230244608341854,"N",0.297295211845925,"N",0.120794807300965,"N",0.127465250751731,"N",0.0914467103585772,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.101389029766195,"N",2.22044604925031e-16,"N",TRUE
11623,"Y",0.964469011554947,"Y",0.929668160969491,"Y",1,"Y",0.994,"Y",0.949852507374631,"Y",0.791943890378721,"Y",0.87000353826454,"Y",0.886575687541792,"Y",0.766953027270621,"Y",0.909556290301158,"Y",0.838300343148323,"Y",0.826180608635699,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.817641992497822,"Y",1,"Y",TRUE
11664,"Y",0.888159364948303,"Y",0.876614170453557,"Y",0.848,"Y",0.678,"Y",0.949852507374631,"Y",0.813729509481968,"Y",0.890333588204657,"Y",0.775109303046334,"Y",0.783356374535883,"Y",0.83269422987182,"Y",0.774067049525719,"Y",0.78866909600034,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.746020923317718,"Y",1,"Y",TRUE
11665,"Y",0.634255250386299,"Y",0.715787623966513,"Y",0.564,"Y",0.3,"N",0.949852507374631,"Y",0.746047269780027,"Y",0.827027087655309,"Y",0.670775083756147,"N",0.736317611481118,"Y",0.678077771487954,"N",0.622273089435406,"Y",0.625017166442995,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.586232259771329,"N",1,"Y",TRUE
11695,"Y",0.94837237989023,"Y",0.943501697211993,"Y",0.912,"Y",0.83,"Y",0.949852507374631,"Y",0.79999862752709,"Y",0.877119259297463,"Y",0.752050394944603,"Y",0.772497314750187,"Y",0.851922192056784,"Y",0.756878386268386,"Y",0.770320331011841,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.7514949196783,"Y",1,"Y",TRUE
11731,"Y",0.641638877845448,"Y",0.551305330073426,"Y",0.562,"Y",0.52,"Y",0.888888888888889,"Y",0.28347923507431,"N",0.214462298902389,"N",0.214694719591423,"N",0.288061146295452,"N",0.0726898773927321,"N",0.0660971680983087,"N",0.0605757710305215,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0499680211085787,"N",2.22044604925031e-16,"N",TRUE
10130,"Y",0.989556802605573,"Y",0.961455590639458,"Y",0.996,"Y",0.992,"Y",0.949852507374631,"Y",0.783764888732933,"Y",0.86899563517475,"Y",0.833843629378647,"Y",0.757317640672226,"Y",0.916783757858414,"Y",0.96611342332345,"Y",0.999999996378556,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.999999992232114,"Y",1,"Y",TRUE
10201,"Y",0.992422908641675,"Y",0.96311319342824,"Y",0.994,"Y",0.998,"Y",0.949852507374631,"Y",0.783196482841823,"Y",0.870129449998504,"Y",0.792445911654183,"Y",0.758172708483929,"Y",0.830306889969769,"Y",0.900497904131107,"Y",0.825859575795391,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.869736257634812,"Y",2.22044604925031e-16,"N",TRUE
10225,"Y",0.987095425706107,"Y",0.967317169502443,"Y",0.994,"Y",0.998,"Y",0.949852507374631,"Y",0.79995151177473,"Y",0.880536815397739,"Y",0.925323886512591,"Y",0.770342773243649,"Y",0.926842864414576,"Y",0.880162321535787,"Y",0.907317852103255,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.84069791645726,"Y",1,"Y",TRUE
10348,"Y",0.981230717023309,"Y",0.956317576673594,"Y",1,"Y",0.998,"Y",0.949852507374631,"Y",0.813761777885646,"Y",0.892438598117332,"Y",0.848821553851842,"Y",0.782139731482077,"Y",0.834472318889702,"Y",0.722330227033195,"Y",0.740809891487227,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.67375225902661,"Y",1,"Y",TRUE
10389,"Y",0.986853623084522,"Y",0.963737147325314,"Y",1,"Y",0.998,"Y",0.949852507374631,"Y",0.787010361158649,"Y",0.868065561110679,"Y",0.529682119836821,"N",0.762222571575496,"Y",0.937383206880263,"Y",0.873964378738719,"Y",0.899673975539491,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.874748971566526,"Y",2.22044604925031e-16,"N",TRUE
10639,"Y",0.981609625280199,"Y",0.968515611501185,"Y",0.998,"Y",0.998,"Y",0.949852507374631,"Y",0.789440198791836,"Y",0.877909761089221,"Y",0.851657702742163,"Y",0.760446616996494,"Y",0.867173631687753,"Y",0.901522336138071,"Y",0.914893234488413,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.876824889915182,"Y",2.22044604925031e-16,"N",TRUE
10688,"Y",0.974436213576044,"Y",0.94207205937193,"Y",0.994,"Y",0.998,"Y",0.949852507374631,"Y",0.778588543456648,"Y",0.86960616815251,"Y",0.599709425297843,"N",0.749755302071846,"Y",0.927855710268772,"Y",0.941132284975419,"Y",0.99999999284244,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.999999990462819,"Y",1,"Y",TRUE
10854,"Y",0.965931175377168,"Y",0.914760797625409,"Y",1,"Y",0.998,"Y",0.949852507374631,"Y",0.777334325820522,"Y",0.869805639652755,"Y",0.612614106862826,"N",0.747866521149172,"Y",0.937032762473639,"Y",0.940669181131504,"Y",0.99999999106575,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.999999991116921,"Y",1,"Y",TRUE
10869,"Y",0.235578892169925,"N",0.209171994734604,"N",0.194,"N",0.2,"N",0.119047619047619,"N",0.611992093007256,"N",0.704278059183688,"Y",0.606738989717452,"N",0.641914856371145,"N",0.244796088562049,"N",0.369520296240724,"N",0.271207118779035,"N",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.361993433601949,"N",2.22044604925031e-16,"N",FALSE
10986,"Y",0.147829092127386,"N",0.0608554406222952,"N",0.076,"N",0.014,"N",0.0328638497652582,"N",0.237795679620041,"N",0.132364597581806,"N",0.132998127564352,"N",0.220876672879539,"N",0.179971058868562,"N",0.19819816582976,"N",0.162468747461988,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.171559305617224,"N",1,"Y",FALSE
10997,"Y",0.961670030549046,"Y",0.929528949169737,"Y",0.926,"Y",0.972,"Y",0.949852507374631,"Y",0.815204725766964,"Y",0.892597844560592,"Y",0.66071393291833,"N",0.783790902250399,"Y",0.395129451050774,"N",0.431707334629372,"N",0.367084613849967,"N",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.0683574558353921,"N",1,"Y",TRUE
11142,"Y",0.944646173402134,"Y",0.890024198912159,"Y",0.998,"Y",0.998,"Y",0.949852507374631,"Y",0.77587353005069,"Y",0.869842153212828,"Y",0.585143707387222,"N",0.745778673957033,"Y",0.946370105205703,"Y",0.916275528196801,"Y",0.999999989068511,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.999999979450126,"Y",1,"Y",TRUE
11302,"Y",0.825736498211786,"Y",0.873796715318566,"Y",0.906,"Y",0.942,"Y",0.949852507374631,"Y",0.79520330931591,"Y",0.885988793941659,"Y",0.749041970636701,"Y",0.761659916387174,"Y",0.803563692550329,"Y",0.685899415892334,"Y",0.790747933119597,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.741675531432285,"Y",2.22044604925031e-16,"N",TRUE
11332,"Y",0.96306727853099,"Y",0.950831197823187,"Y",0.994,"Y",0.998,"Y",0.949852507374631,"Y",0.787129377710155,"Y",0.869494762429144,"Y",0.864687105617814,"Y",0.761009289760431,"Y",0.974130356818011,"Y",0.817033118569857,"Y",0.875266938785325,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.870428425752685,"Y",2.22044604925031e-16,"N",TRUE
11406,"Y",0.976299407069901,"Y",0.94510852776604,"Y",0.988,"Y",0.956,"Y",0.949852507374631,"Y",0.780097772551586,"Y",0.869684839824047,"Y",0.884897559971423,"Y",0.75145435398788,"Y",0.948819680936494,"Y",0.762154421033793,"Y",0.693927818846398,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.768660560284017,"Y",1,"Y",TRUE
11641,"Y",0.978297649738356,"Y",0.928331594302201,"Y",0.986,"Y",0.984,"Y",0.949852507374631,"Y",0.778843814728058,"Y",0.860837137915622,"Y",0.578344462651785,"N",0.75615584412524,"Y",0.554343380783525,"N",0.219911119424683,"N",0.130274856717469,"N",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.0995663074494671,"N",1,"Y",TRUE
11714,"Y",0.977336793054274,"Y",0.933416130205773,"Y",0.972,"Y",0.948,"Y",0.949852507374631,"Y",0.77231513095237,"Y",0.865572323504383,"Y",0.694408696678419,"N",0.744056224100222,"Y",0.959620683209487,"Y",0.81752330327749,"Y",0.74434848810399,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.830798012158912,"Y",1,"Y",TRUE
11729,"Y",0.981892060003679,"Y",0.922117921083653,"Y",0.988,"Y",0.956,"Y",0.949852507374631,"Y",0.780288766802199,"Y",0.869868760209455,"Y",0.709483905507622,"Y",0.751454756789119,"Y",0.945907272761154,"Y",0.716915862036675,"Y",0.732405112009663,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.646091695495504,"Y",1,"Y",TRUE
11814,"Y",0.658468828439029,"Y",0.587945530175846,"Y",0.852,"Y",0.904,"Y",0.421052631578947,"Y",0.279923817334577,"N",0.248969406421231,"N",0.24896992490845,"N",0.288083041742745,"N",0.49068665164904,"N",0.262634347074579,"N",0.217514668990268,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.332564506815755,"N",2.22044604925031e-16,"N",TRUE
11817,"Y",0.0744441503107138,"N",0.112498857742134,"N",0.146,"N",0.078,"N",0.0328638497652582,"N",0.248886423027713,"N",0.160035467911521,"N",0.160564399902119,"N",0.23817458749483,"N",0.113794948384366,"N",0.0384653534188165,"N",0.0777363128522712,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0345082430431749,"N",2.22044604925031e-16,"N",FALSE
11821,"Y",0.0509295461512158,"N",0.0595727310656194,"N",0.206,"N",0.048,"N",0.024,"N",0.30077658039743,"N",0.30898348856602,"N",0.308531272728367,"N",0.321634876861011,"N",0.182933614421213,"N",0.104970183365719,"N",0.200274966267075,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.100000841654247,"N",2.22044604925031e-16,"N",FALSE
11823,"Y",0.632960362644315,"Y",0.497878036735119,"Y",0.644,"Y",0.682,"Y",0.6875,"Y",0.276532288716717,"N",0.238791929434744,"N",0.238863576982807,"N",0.282583885060643,"N",0.102000580567008,"N",0.0506368791013805,"N",0.0630794192933754,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0372510820203894,"N",1,"Y",TRUE
10014,"Y",0.556235086030084,"Y",0.5102587486656,"Y",0.242,"N",0.228,"N",0.8,"Y",0.287364769188136,"N",0.218511434945927,"N",0.218718098188707,"N",0.291333788319254,"N",0.216920033667968,"N",0.281046699366988,"N",0.276033647272397,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.276615168241117,"N",1,"Y",TRUE
10074,"Y",0.975970224905259,"Y",0.963044952433345,"Y",0.996,"Y",1,"Y",0.949852507374631,"Y",0.79162574552876,"Y",0.869623238381686,"Y",0.886239930053052,"Y",0.76733738965637,"Y",0.925723403735891,"Y",0.874682850602597,"Y",0.882175609955535,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.879943360304899,"Y",1,"Y",TRUE
10095,"Y",0.985693919941061,"Y",0.975064692768201,"Y",0.996,"Y",1,"Y",0.949852507374631,"Y",0.803317692375486,"Y",0.879917476941766,"Y",0.895317537811788,"Y",0.77542168428116,"Y",0.977964049198664,"Y",0.961162587906756,"Y",0.960549483559719,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.964807775107139,"Y",1,"Y",TRUE
10209,"Y",0.982201174179029,"Y",0.965859863233047,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.79299434578027,"Y",0.870850968906798,"Y",0.887323751097324,"Y",0.768224773225069,"Y",0.946687260620525,"Y",0.915178816092635,"Y",0.916620738794157,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.925676570781202,"Y",1,"Y",TRUE
10224,"Y",0.987447956828354,"Y",0.975064692768201,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.802021204636793,"Y",0.878797628470055,"Y",0.894331130081398,"Y",0.774467889778143,"Y",0.977914832622489,"Y",0.960372518286082,"Y",0.959442751025205,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.964272371350726,"Y",1,"Y",TRUE
10270,"Y",0.984613092583667,"Y",0.967564987507736,"Y",0.998,"Y",1,"Y",0.949852507374631,"Y",0.779562530807293,"Y",0.8604515324925,"Y",0.910474285688893,"Y",0.760322001374453,"Y",0.85563950837171,"Y",0.841319587959105,"Y",0.873648854412554,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.842780732630705,"Y",1,"Y",TRUE
10285,"Y",0.987175604844946,"Y",0.959497767626151,"Y",0.99,"Y",1,"Y",0.949852507374631,"Y",0.792459460675664,"Y",0.870379610224675,"Y",0.740563951050581,"Y",0.767827692283236,"Y",0.936927570024137,"Y",0.9025684747344,"Y",0.919100424481521,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.916871732793487,"Y",1,"Y",TRUE
10295,"Y",0.98527248363466,"Y",0.969180255961909,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.804061006224479,"Y",0.880573857779662,"Y",0.923931397633623,"Y",0.77586547735644,"Y",0.952523162196737,"Y",0.91392763757562,"Y",0.934897464265559,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.920579260152629,"Y",1,"Y",TRUE
10328,"Y",0.735238618221362,"Y",0.621631461131566,"Y",0.612,"Y",0.7,"Y",0.4,"Y",0.286291228200548,"N",0.215669541158041,"N",0.215894327210056,"N",0.289493305664195,"N",0.222658261972523,"N",0.269676836903928,"N",0.313321783412008,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.259939006084917,"N",2.22044604925031e-16,"N",TRUE
10350,"Y",0.827156294968572,"Y",0.704805620302647,"Y",0.588,"Y",0.652,"Y",0.846153846153846,"Y",0.292083518631934,"N",0.231664934838742,"N",0.231785109050517,"N",0.298821669777085,"N",0.419085548979727,"N",0.495375102595497,"N",0.464349610256237,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.492004173274299,"N",1,"Y",TRUE
10415,"Y",0.982176169373168,"Y",0.963044952433345,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.796779179348836,"Y",0.874215441683625,"Y",0.890292193109085,"Y",0.770754873185631,"Y",0.926040273549345,"Y",0.875838657299742,"Y",0.882323973538669,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.884709524527151,"Y",1,"Y",TRUE
10430,"Y",0.955947737097316,"Y",0.920052427460401,"Y",0.846,"Y",0.796,"Y",0.949852507374631,"Y",0.751741710220383,"Y",0.834470067612802,"Y",0.892780940177718,"Y",0.741874815791309,"Y",0.903154481994766,"Y",0.910467716049936,"Y",0.906969417614254,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.922476572502367,"Y",1,"Y",TRUE
10480,"Y",0.988139466969073,"Y",0.972987509526653,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.79286520770229,"Y",0.870752877993801,"Y",0.887237169945132,"Y",0.768030832755029,"Y",0.96187278947595,"Y",0.934111914772413,"Y",0.934532908467199,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.937050000730347,"Y",1,"Y",TRUE
10484,"Y",0.990210176703646,"Y",0.9775106895332,"Y",1,"Y",1,"Y",0.949852507374631,"Y",0.805902403412877,"Y",0.882176909048326,"Y",0.924994488383286,"Y",0.777084296244043,"Y",0.978346283794343,"Y",0.956503089116225,"Y",0.96570791302477,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.958787126936687,"Y",1,"Y",TRUE
10556,"Y",0.967773887209057,"Y",0.965859863233047,"Y",0.97,"Y",1,"Y",0.949852507374631,"Y",0.807805245344919,"Y",0.883818736199707,"Y",0.898751873408805,"Y",0.778394897553228,"Y",0.951029425732359,"Y",0.912398784002043,"Y",0.917659818891846,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.928771803514074,"Y",1,"Y",TRUE
10763,"Y",0.193429002245972,"N",0.31863903582831,"N",0.314,"N",0.274,"N",0.275,"N",0.277654833299329,"N",0.193108969087647,"N",0.193469603101051,"N",0.275539930430532,"N",0.267015339683731,"N",0.305173801852227,"N",0.310113238678484,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.312348604003622,"N",2.22044604925031e-16,"N",FALSE
10798,"Y",0.980990734431763,"Y",0.973592309487572,"Y",0.99,"Y",1,"Y",0.949852507374631,"Y",0.793131099254928,"Y",0.871009040648455,"Y",0.887463270704699,"Y",0.768090294967817,"Y",0.976041796727174,"Y",0.954528704663888,"Y",0.952141839182962,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.959657581431658,"Y",1,"Y",TRUE
10853,"Y",0.864187360969783,"Y",0.890199970273581,"Y",0.704,"Y",0.794,"Y",0.949852507374631,"Y",0.754266147719408,"Y",0.834959483490981,"Y",0.89311763165323,"Y",0.742017368806737,"Y",0.917129735054326,"Y",0.888408105746113,"Y",0.890733999953228,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.912044176327819,"Y",1,"Y",TRUE
10942,"Y",0.728340515263691,"Y",0.714374184280528,"Y",0.416,"N",0.478,"N",0.9,"Y",0.289436462979816,"N",0.224422896490904,"N",0.224591205886818,"N",0.294329549964278,"N",0.455021829892097,"N",0.493886091780982,"N",0.466983390127054,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.523401038804002,"N",2.22044604925031e-16,"N",TRUE
10963,"Y",0.702464434198601,"Y",0.783276887891814,"Y",0.452,"N",0.414,"N",0.949852507374631,"Y",0.742807715183861,"Y",0.823785642251539,"Y",0.845533899068921,"Y",0.734515333961382,"Y",0.895869813360876,"Y",0.86620606664664,"Y",0.862589822387041,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.882938077946865,"Y",1,"Y",TRUE
11430,"Y",0.923743638622762,"Y",0.934161885587801,"Y",0.934,"Y",0.912,"Y",0.949852507374631,"Y",0.808373300859394,"Y",0.884355395622542,"Y",0.926437098808386,"Y",0.778466887761559,"Y",0.978813468605269,"Y",0.946227891052173,"Y",0.96087422441598,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.953092703032749,"Y",1,"Y",TRUE
11507,"Y",0.435723324419327,"Y",0.546477517766095,"Y",0.8,"Y",0.8,"Y",0.142857142857143,"N",0.287086902708335,"N",0.224313596057003,"N",0.224482622425814,"N",0.293968790466159,"N",0.210521574000606,"N",0.194796617897843,"N",0.171636566925421,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.197418684053193,"N",2.22044604925031e-16,"N",TRUE
11617,"Y",0.967367258773721,"Y",0.956641670823343,"Y",0.916,"Y",0.99,"Y",0.949852507374631,"Y",0.795106440027719,"Y",0.872811246234901,"Y",0.918764903562658,"Y",0.76913482121378,"Y",0.979971682036263,"Y",0.959652829779871,"Y",0.966161711585207,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.966836586947734,"Y",1,"Y",TRUE
11657,"Y",0.93205150380928,"Y",0.928247417223562,"Y",0.854,"Y",0.974,"Y",0.949852507374631,"Y",0.791810942517965,"Y",0.869887163645306,"Y",0.916810694934651,"Y",0.766848389125039,"Y",0.930782147427624,"Y",0.853011816887146,"Y",0.906022376058896,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.850447915919069,"Y",1,"Y",TRUE
10013,"Y",0.941876570514238,"Y",0.941836808160856,"Y",0.994,"Y",1,"Y",0.949852507374631,"Y",0.783067860284425,"Y",0.874362966045786,"Y",0.852338330001213,"Y",0.751992913471838,"Y",0.906179481803818,"Y",0.90589827939797,"Y",0.933691833082698,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.926115765815065,"Y",2.22044604925031e-16,"N",TRUE
10032,"Y",0.296118287164528,"N",0.457873911593393,"Y",0.39,"N",0.442,"N",0.363636363636364,"Y",0.275166294727767,"N",0.227167184877902,"N",0.227317398692568,"N",0.277076316826187,"N",0.129001219842418,"N",0.217138756622817,"N",0.201740127666559,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.148707990765619,"N",2.22044604925031e-16,"N",FALSE
10138,"Y",0.979925295278425,"Y",0.956787742104039,"Y",0.984,"Y",0.982,"Y",0.949852507374631,"Y",0.782740369261701,"Y",0.87512403482149,"Y",0.921660561664704,"Y",0.750961110912338,"Y",0.758422186520966,"Y",0.794333135471093,"Y",0.8586502301218,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.751507551874195,"Y",2.22044604925031e-16,"N",TRUE
10226,"Y",0.9863962299054,"Y",0.964449065671933,"Y",0.996,"Y",1,"Y",0.949852507374631,"Y",0.777989616876677,"Y",0.86998674605773,"Y",0.939053135022296,"Y",0.748303395609,"Y",0.986370721987032,"Y",0.978429514170002,"Y",0.911861414470923,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.987023531805974,"Y",1,"Y",TRUE
