"UniqueID","sold.fctr","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.X.gbm.accurate"
10483,"N",0.518580147277788,"Y",0.755183683700423,"Y",0.496,"N",0.63,"Y",0.25,"N",0.215362284714217,"N",0.215322540177952,"N",0.259837462604797,"N",0.211877819936373,"N",0.0775670728203995,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.227791536642065,"N",0.163049763296788,"N",0.154074943769293,"N",0.015652901371291,"N",FALSE
10491,"N",0.679251387155779,"Y",0.512560733513712,"Y",0.424,"N",0.218,"N",0.428571428571429,"Y",0.998267883019977,"Y",0.998557950969682,"Y",0.956724184621107,"Y",0.999887279849839,"Y",0.999991997149501,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.998998226750312,"Y",0.998310216551491,"Y",0.998645386599605,"Y",0.999991629127766,"Y",FALSE
10528,"N",0.0668600237701502,"N",0.0261354603040894,"N",0.094,"N",0.06,"N",0.05,"N",0.635983826284266,"N",0.494732017854833,"N",0.6088530824168,"N",0.187467405461575,"N",0.0900790114530483,"N",0.05,"N",0.05,"N",0.05,"N",0.309670083528978,"N",0.370211804405511,"N",0.1633732503844,"N",0.0226692931944746,"N",TRUE
10529,"N",0.205599601744981,"N",0.202592245922814,"N",0.266,"N",0.256,"N",0.05,"N",0.696370245824418,"N",0.795823358860966,"Y",0.662572901526079,"N",0.450945425979374,"N",0.284811457006552,"N",0.05,"N",0.05,"N",0.05,"N",0.380420807258659,"N",0.266387870382795,"N",0.450195045074134,"N",0.353796784510055,"N",TRUE
10622,"N",0.40404518373826,"Y",0.346059433251424,"Y",0.396,"N",0.424,"N",0.583333333333333,"Y",0.224038984387029,"N",0.224046565656767,"N",0.236951695339184,"N",0.0908283943294892,"N",0.0346978760442699,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0654728206923307,"N",0.0374137928048817,"N",0.0727172287405589,"N",0.0479672991637952,"N",FALSE
10705,"N",0.18738893825651,"N",0.078127185382308,"N",0.03,"N",0.006,"N",0.05,"N",0.379162125319751,"N",0.628214450631924,"N",0.531793645831076,"N",0.541868081376344,"N",0.586209739239085,"N",0.05,"N",0.05,"N",0.05,"N",0.820488344050917,"Y",0.859247882737874,"Y",0.902354877107109,"Y",0.596712816090608,"Y",TRUE
10718,"N",0.0937263376163897,"N",0.0686870812346847,"N",0.204,"N",0.168,"N",0.0238095238095238,"N",0.300587713985287,"N",0.301057744302296,"N",0.300655407762239,"N",0.400328227889166,"N",0.509192300643376,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.50043670124992,"N",0.99999949698519,"Y",0.999998190196256,"Y",0.999999778944214,"Y",TRUE
10831,"N",0.135362765300757,"N",0.0953713669703158,"N",0.134,"N",0.138,"N",0.0238095238095238,"N",0.277314987884582,"N",0.277637874429103,"N",0.285862201564827,"N",0.111010838383435,"N",0.0375266147151308,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0963413947082765,"N",0.0385378349587838,"N",0.0533006461608138,"N",0.00767549447976733,"N",TRUE
10969,"N",0.154210921872383,"N",0.0908358462727213,"N",0.15,"N",0.098,"N",0.155555555555556,"N",0.25329126866425,"N",0.253467444745666,"N",0.282407638204298,"N",0.167658515321075,"N",0.0948408155585864,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.106490637288704,"N",0.0663763698947108,"N",0.0550067769244613,"N",0.0147232311092419,"N",TRUE
10972,"N",0.725529822038487,"Y",0.7946247198227,"Y",0.88,"Y",0.922,"Y",0.950437317784257,"Y",0.844023384256616,"Y",0.696334809424465,"N",0.732687888106562,"Y",0.905594870974835,"Y",0.921424456948045,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.886469422357485,"Y",0.953316760854962,"Y",0.902621066358628,"Y",0.698057453430894,"Y",FALSE
11016,"N",0.0623387461810443,"N",0.0275697542061671,"N",0.02,"N",0.004,"N",0.05,"N",0.0339901650158589,"N",0.0297725398076919,"N",0.246819877052978,"N",0.00346228523519126,"N",0.000354277338029254,"N",0.05,"N",0.05,"N",0.05,"N",0.0360873327996658,"N",0.0374036665069598,"N",0.041897896871688,"N",0.00010905655417313,"N",TRUE
11072,"N",0.170236399579201,"N",0.0411668716001747,"N",0.1,"N",0.064,"N",0.05,"N",0.720717433009025,"N",0.769835732746779,"Y",0.651822414796647,"N",0.217106114740118,"N",0.048972757465819,"N",0.05,"N",0.05,"N",0.05,"N",0.216042507316653,"N",0.217824160855937,"N",0.256767716468607,"N",0.0602815848458997,"N",TRUE
11092,"N",0.281021683815536,"N",0.0785852104792721,"N",0.19,"N",0.206,"N",0.950437317784257,"Y",0.744539073565263,"N",0.7907954554556,"Y",0.663750136172728,"N",0.233865305509665,"N",0.0522288107859026,"N",0.94,"Y",0.94,"Y",0.94,"Y",0.209221359515604,"N",0.211689560998873,"N",0.244400784464345,"N",0.0659851030765273,"N",TRUE
11093,"N",0.249724873847822,"N",0.261638108842645,"N",0.188,"N",0.194,"N",0.875,"Y",0.218531391952316,"N",0.218508772464185,"N",0.268555157457893,"N",0.182071339659416,"N",0.210005178685987,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.159906416653041,"N",0.147228405331429,"N",0.0656935454943,"N",0.0282503510622986,"N",TRUE
11124,"N",0.269094727580518,"N",0.10806580529078,"N",0.228,"N",0.166,"N",0.533333333333333,"Y",0.23959993208594,"N",0.239695611680413,"N",0.286964110816121,"N",0.186152645442846,"N",0.137179439263058,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.308530908567481,"N",0.293766941681446,"N",0.407629598002893,"N",0.237265049556337,"N",TRUE
11209,"N",0.0528153792627457,"N",0.0115952246785642,"N",0.016,"N",0.002,"N",0.0234741784037559,"N",0.0870392455627334,"N",0.0865589028165456,"N",0.201102681242414,"N",0.146542621219248,"N",0.0620550508677586,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0779000661664827,"N",0.145776039376322,"N",0.0805081503583914,"N",0.0375769021910631,"N",TRUE
11248,"N",0.0604793099254453,"N",0.0294213555063364,"N",0.034,"N",0.008,"N",0.0234741784037559,"N",0.152892250088234,"N",0.152563012696393,"N",0.24809632774743,"N",0.191866765426254,"N",0.0561381037347567,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0452269561502211,"N",0.039900720231211,"N",0.0618799359055181,"N",0.0367946296897921,"N",TRUE
11263,"N",0.18013562365686,"N",0.026470924608873,"N",0.1,"N",0.054,"N",0.155555555555556,"N",0.246344550885491,"N",0.246479564571468,"N",0.288841983526029,"N",0.478161356393309,"N",0.503384869134106,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.548255006567327,"N",0.999999709943834,"Y",0.999999655320725,"Y",0.999999978031919,"Y",TRUE
11328,"N",0.0525528982063203,"N",0.0301594591835792,"N",0.05,"N",0.05,"N",0.0234741784037559,"N",0.145058568221169,"N",0.144701180602065,"N",0.245822541006269,"N",0.323571025181124,"N",0.647630571774435,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.345860657962067,"N",0.14058431087303,"N",0.164585024790358,"N",0.751860171450998,"Y",TRUE
11341,"N",0.0672876475058883,"N",0.0360773959366629,"N",0.02,"N",0.026,"N",0.0234741784037559,"N",0.157427526348157,"N",0.157115572083189,"N",0.253689127423458,"N",0.200587897904799,"N",0.191142692502465,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.167658962182853,"N",0.103640883217713,"N",0.144092211366087,"N",0.0418471545426376,"N",TRUE
11347,"N",0.244998949793905,"N",0.0921285436458639,"N",0.154,"N",0.15,"N",0.155555555555556,"N",0.253855590274757,"N",0.254035137562257,"N",0.293849479393995,"N",0.191759645384794,"N",0.133484157350544,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.302805232018423,"N",0.274374737816723,"N",0.412656243481117,"N",0.263702065626346,"N",TRUE
11429,"N",0.337891264816983,"Y",0.298257582031241,"N",0.3,"N",0.358,"N",0.75,"Y",0.214526423543598,"N",0.214482193999107,"N",0.272933303056036,"N",0.281210460597404,"N",0.140809117033171,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.350829356391557,"N",0.177492418268638,"N",0.126661744000854,"N",0.0204716613451246,"N",FALSE
11482,"N",0.125841200371684,"N",0.0314200438675665,"N",0.084,"N",0.008,"N",0.05,"N",0.0606172864349377,"N",0.0687095987330613,"N",0.296044508308683,"N",0.00646278954346,"N",0.000648543150174217,"N",0.05,"N",0.05,"N",0.05,"N",0.0437253280003807,"N",0.0201463078942774,"N",0.0146542715899801,"N",3.04761768365077e-05,"N",TRUE
11752,"N",0.0435162989005405,"N",0.0101527115227801,"N",0.022,"N",0.008,"N",0.0234741784037559,"N",0.0524470563707107,"N",0.0519988685161388,"N",0.15159629589679,"N",0.107522810077786,"N",0.0383537988728391,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0136279749387636,"N",0.0141103484200515,"N",0.0246951196730509,"N",0.107838908360405,"N",TRUE
11754,"N",0.542524216759344,"Y",0.346696009284731,"Y",0.548,"Y",0.484,"N",0.155555555555556,"N",0.242086924854602,"N",0.242197032867911,"N",0.268389472369108,"N",0.12528747751477,"N",0.0687055455315117,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.123517388529671,"N",0.0716936774929828,"N",0.0421085629495476,"N",0.0247507595733484,"N",FALSE
11801,"N",0.15050268071017,"N",0.153409010115979,"N",0.21,"N",0.248,"N",0.0238095238095238,"N",0.355300151447012,"N",0.356126250346036,"N",0.34419424556769,"N",0.212384036485224,"N",0.0648702853857171,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.275754482103496,"N",0.28674148690992,"N",0.152430640061182,"N",0.00670594949127369,"N",TRUE
11824,"N",0.0518164270947713,"N",0.0107039487732628,"N",0.062,"N",0.018,"N",0.0234741784037559,"N",0.105301980021546,"N",0.104841275970426,"N",0.190775978126386,"N",0.0455522306408555,"N",0.00460362037709578,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0093763581642756,"N",0.00475315593879635,"N",0.0032649331296377,"N",0.00171102985626745,"N",TRUE
10145,"Y",0.858529814779534,"Y",0.931382008665564,"Y",0.956,"Y",0.992,"Y",0.950437317784257,"Y",0.836282448380141,"Y",0.728746986853637,"Y",0.74959295425522,"Y",0.888025481355009,"Y",0.909635078692595,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.846537072974023,"Y",0.826037190567793,"Y",0.838604686139976,"Y",0.886446754855924,"Y",TRUE
10211,"Y",0.121548768260667,"N",0.176282943359167,"N",0.36,"N",0.316,"N",0.05,"N",0.689313243773656,"N",0.537372161383472,"N",0.675518291675928,"N",0.628244026245565,"Y",0.510680584228074,"N",0.05,"N",0.05,"N",0.05,"N",0.534067164610228,"N",0.479526437286695,"N",0.485332184183253,"N",0.410273973654425,"N",FALSE
10262,"Y",0.95765286449131,"Y",0.976898181658064,"Y",1,"Y",1,"Y",0.950437317784257,"Y",0.911699460871374,"Y",0.917217629508064,"Y",0.786571490553965,"Y",0.886805658754793,"Y",0.913895476844485,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.837890507127547,"Y",0.789758869132871,"Y",0.813269099659799,"Y",0.908557713755781,"Y",TRUE
10293,"Y",0.545502820811334,"Y",0.659663090868947,"Y",0.83,"Y",0.862,"Y",0.950437317784257,"Y",0.760688517948702,"N",0.625110208218228,"N",0.708857892045542,"Y",0.766061347199392,"Y",0.706104558065393,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.620303105710761,"Y",0.561477191832868,"N",0.583004311345694,"Y",0.683881154099969,"Y",TRUE
10422,"Y",0.975645282625111,"Y",0.986771535310818,"Y",1,"Y",1,"Y",0.950437317784257,"Y",0.907264465089344,"Y",0.913009782180296,"Y",0.798906404662604,"Y",0.947596919695457,"Y",0.969090881861941,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.87044848009621,"Y",0.838731417939423,"Y",0.849698321329366,"Y",0.973441981131449,"Y",TRUE
10525,"Y",0.154218983004365,"N",0.162291422185178,"N",0.054,"N",0.04,"N",0.0234741784037559,"N",0.171050563253652,"N",0.170794531142194,"N",0.266245971587166,"N",0.200926858682812,"N",0.155731268428626,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.130842653578303,"N",0.111638301979369,"N",0.106605898807788,"N",0.107928887089106,"N",FALSE
10585,"Y",0.986167340918479,"Y",0.993751657491324,"Y",0.992,"Y",0.994,"Y",0.950437317784257,"Y",0.890976636800882,"Y",0.811654306744448,"Y",0.786021844168431,"Y",0.938897448217553,"Y",0.959392619352176,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.887900463157262,"Y",0.871949291942908,"Y",0.883587631326176,"Y",0.960549344201905,"Y",TRUE
10745,"Y",0.983664475403168,"Y",0.990441382421024,"Y",0.972,"Y",0.992,"Y",0.950437317784257,"Y",0.892626714610088,"Y",0.814268898048004,"Y",0.757346049721831,"Y",0.903236870154276,"Y",0.901492462776717,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.786936250924911,"Y",0.761613618447967,"Y",0.782316437943487,"Y",0.923236961943348,"Y",TRUE
10834,"Y",0.564371693710887,"Y",0.789698091776259,"Y",0.716,"Y",0.732,"Y",0.411764705882353,"Y",0.201591869783195,"N",0.2014800268413,"N",0.28376681341103,"N",0.30339110433126,"N",0.306081614388701,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.269987352048102,"N",0.186917395692347,"N",0.218556440204154,"N",0.272856670843051,"N",TRUE
10897,"Y",0.978853578220525,"Y",0.990375483758148,"Y",0.994,"Y",0.996,"Y",0.950437317784257,"Y",0.899598092436112,"Y",0.905727698093981,"Y",0.763291244173815,"Y",0.922021025657623,"Y",0.952266934720453,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.853986104938235,"Y",0.817711810335105,"Y",0.839306015200127,"Y",0.965277853247868,"Y",TRUE
10991,"Y",0.129807801393846,"N",0.0984888279063707,"N",0.008,"N",0.008,"N",0.0234741784037559,"N",0.178515377664311,"N",0.178292342539062,"N",0.270673193207765,"N",0.242308322204185,"N",0.241766597428361,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.157537909381059,"N",0.11263201765167,"N",0.128013349222577,"N",0.247979745872294,"N",FALSE
11055,"Y",0.978583944162919,"Y",0.98627121835179,"Y",0.994,"Y",0.998,"Y",0.950437317784257,"Y",0.898490125689237,"Y",0.90467440751187,"Y",0.762329311271044,"Y",0.921349262760456,"Y",0.96133422281312,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.85676852997621,"Y",0.824947950952825,"Y",0.843412733138025,"Y",0.975380884934429,"Y",TRUE
11326,"Y",0.972424803557024,"Y",0.984890551382541,"Y",0.972,"Y",0.996,"Y",0.950437317784257,"Y",0.885823844865708,"Y",0.892618068684423,"Y",0.782189531682833,"Y",0.916471957604164,"Y",0.956601805887056,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.854657180168667,"Y",0.833413400016174,"Y",0.832577491241308,"Y",0.967064941167384,"Y",TRUE
11369,"Y",0.921061744987036,"Y",0.951638531736822,"Y",0.91,"Y",0.958,"Y",0.950437317784257,"Y",0.921341144759923,"Y",0.860893667501271,"Y",0.811208261472869,"Y",0.961307061525207,"Y",0.977433366002671,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.911943276266733,"Y",0.90364013674507,"Y",0.91541080304845,"Y",0.985707253542992,"Y",TRUE
11427,"Y",0.363247997301561,"Y",0.616861640763597,"Y",0.55,"Y",0.518,"Y",0.75,"Y",0.20992485605873,"N",0.209856180202351,"N",0.268508818268371,"N",0.179615061503945,"N",0.135927483569278,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0904549326609668,"N",0.072454483566813,"N",0.0732163293406208,"N",0.122805875726721,"N",TRUE
11448,"Y",0.0323452583697761,"N",0.0251573117917741,"N",0.026,"N",0.018,"N",0.0238095238095238,"N",0.599188465215177,"N",0.601372292769502,"N",0.420271024491876,"N",0.256592441514619,"N",0.25101454046528,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.588753388181473,"N",0.560623730475231,"N",0.581517340052189,"Y",0.222308249108556,"N",FALSE
11583,"Y",0.136689950873161,"N",0.17133800468282,"N",0.068,"N",0.05,"N",0.0238095238095238,"N",0.335799626788962,"N",0.336497979196047,"N",0.3113449467166,"N",0.179365424583839,"N",0.150608466311069,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.244782413298306,"N",0.221106691493645,"N",0.221691869873759,"N",0.142078110703491,"N",FALSE
11589,"Y",0.58761039184177,"Y",0.804896742934291,"Y",0.606,"Y",0.594,"Y",0.75,"Y",0.213934013410232,"N",0.213886613307113,"N",0.290452420605272,"N",0.221499548492749,"N",0.182574579944504,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.144601163201392,"N",0.104295969651594,"N",0.115311786431907,"N",0.204940758180848,"N",TRUE
11623,"Y",0.979084543131483,"Y",0.992938154439465,"Y",1,"Y",1,"Y",0.950437317784257,"Y",0.893792400025952,"Y",0.900206123475782,"Y",0.788161880326214,"Y",0.945212872626294,"Y",0.972488374608591,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.891563988148267,"Y",0.876258852487306,"Y",0.876337528860203,"Y",0.984657433320982,"Y",TRUE
11664,"Y",0.641794030537557,"Y",0.573738942271927,"Y",0.5,"Y",0.758,"Y",0.950437317784257,"Y",0.935098525577954,"Y",0.884007950028508,"Y",0.809922514904643,"Y",0.91217537801608,"Y",0.938506740323807,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.865411635589334,"Y",0.870525608059352,"Y",0.847715615131172,"Y",0.952016881523692,"Y",TRUE
11665,"Y",0.678098021129235,"Y",0.709572613677955,"Y",0.906,"Y",0.95,"Y",0.950437317784257,"Y",0.78512291008993,"N",0.657321234947696,"N",0.72121963584868,"Y",0.787217849063892,"Y",0.751643092771402,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.634951046342656,"Y",0.622171778373398,"Y",0.589686183390434,"Y",0.809572936487065,"Y",TRUE
11695,"Y",0.948859651196779,"Y",0.980854559033356,"Y",0.892,"Y",0.952,"Y",0.950437317784257,"Y",0.901764198407292,"Y",0.828873145762644,"Y",0.79441237187369,"Y",0.934078273718008,"Y",0.938073875319424,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.804766636307363,"Y",0.800695142558336,"Y",0.785490884894298,"Y",0.966783885346254,"Y",TRUE
11731,"Y",0.200741252388448,"N",0.18826015456466,"N",0.368,"N",0.364,"N",0.272727272727273,"N",0.186684368619801,"N",0.186499185432499,"N",0.25617817038954,"N",0.183006705481662,"N",0.133051225412145,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0638599333057788,"N",0.0531968807630042,"N",0.0475278099222936,"N",0.163736862943487,"N",FALSE
10130,"Y",0.986305164611378,"Y",0.989668281099181,"Y",0.974,"Y",0.994,"Y",0.950437317784257,"Y",0.889576815593836,"Y",0.88139051862538,"Y",0.778706826388611,"Y",0.987235936773416,"Y",0.93160955634236,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.95677474866904,"Y",0.999999994028062,"Y",0.999999990303922,"Y",0.999999515039857,"Y",TRUE
10201,"Y",0.985847310479594,"Y",0.993775070727523,"Y",0.978,"Y",0.968,"Y",0.950437317784257,"Y",0.891182563766434,"Y",0.869373840589975,"Y",0.762557571830072,"Y",0.814248857197384,"Y",0.792016282740938,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.918873854238191,"Y",0.863259717565563,"Y",0.881080474580132,"Y",8.42668699723685e-06,"N",TRUE
10225,"Y",0.962501956668733,"Y",0.981270462474827,"Y",0.984,"Y",0.954,"Y",0.950437317784257,"Y",0.907559477735499,"Y",0.937295995747477,"Y",0.795592039557478,"Y",0.957881214011116,"Y",0.955720560886032,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.886288309194697,"Y",0.867948163626047,"Y",0.781605691220093,"Y",0.473263934173171,"N",TRUE
10348,"Y",0.939348243897311,"Y",0.960970455047298,"Y",0.994,"Y",0.998,"Y",0.950437317784257,"Y",0.915284771914095,"Y",0.859935570969312,"Y",0.787421898427428,"Y",0.881447493095927,"Y",0.803036586897453,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.77886028149199,"Y",0.777445934697248,"Y",0.727856446296484,"Y",0.0788368346663192,"N",TRUE
10389,"Y",0.983207417646896,"Y",0.990489194344214,"Y",0.992,"Y",0.994,"Y",0.950437317784257,"Y",0.888419208134663,"Y",0.603469389420744,"N",0.781609585339499,"Y",0.934022306102031,"Y",0.941319895699763,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.914102514561267,"Y",0.930077302095695,"Y",0.93485740581168,"Y",0.00548632843803917,"N",TRUE
10639,"Y",0.940237343093436,"Y",0.981079027303887,"Y",0.976,"Y",0.996,"Y",0.950437317784257,"Y",0.908116904318276,"Y",0.896998775772125,"Y",0.774506223299252,"Y",0.88080026821593,"Y",0.90058404684761,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.928071887008919,"Y",0.93576481764014,"Y",0.906864151145565,"Y",0.00162994291314571,"N",TRUE
10688,"Y",0.861808483807261,"Y",0.936110868764296,"Y",0.968,"Y",0.986,"Y",0.950437317784257,"Y",0.865330610649021,"Y",0.64066239710541,"N",0.755890380708388,"Y",0.983848684000856,"Y",0.947393402771069,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.940028024180832,"Y",0.999999991528707,"Y",0.999999988003414,"Y",0.999999991677937,"Y",TRUE
10854,"Y",0.957552224562588,"Y",0.95498969214497,"Y",0.98,"Y",0.99,"Y",0.950437317784257,"Y",0.880915405712216,"Y",0.68736445741675,"N",0.765715292128398,"Y",0.986022011484472,"Y",0.965131808958007,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.946367829376964,"Y",0.999999990890173,"Y",0.999999989901251,"Y",0.999999991644499,"Y",TRUE
10869,"Y",0.73960849787492,"Y",0.838749117186871,"Y",0.798,"Y",0.856,"Y",0.950437317784257,"Y",0.819358433535371,"Y",0.738710443688715,"Y",0.725368223967347,"Y",0.777062172151896,"Y",0.71367530493603,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.620251604569772,"Y",0.528165225490114,"N",0.611423189826999,"Y",0.611756973549997,"Y",TRUE
10986,"Y",0.162544936453256,"N",0.104650813460781,"N",0.214,"N",0.118,"N",0.0234741784037559,"N",0.175309045667141,"N",0.175071644518768,"N",0.240348253559195,"N",0.130723476010139,"N",0.210948559846156,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.148098988743845,"N",0.0677630478174732,"N",0.0949422052728611,"N",0.356025901037844,"N",FALSE
10997,"Y",0.870370166471269,"Y",0.914335504508839,"Y",0.872,"Y",0.942,"Y",0.950437317784257,"Y",0.915638473168926,"Y",0.757389191390127,"Y",0.788980299313134,"Y",0.859277705734189,"Y",0.321352641708891,"N",0.94,"Y",0.94,"Y",0.94,"Y",0.572790961314356,"N",0.555840565506432,"N",0.155165505639487,"N",0.00957973964969328,"N",TRUE
11142,"Y",0.935681467094145,"Y",0.91288754199599,"Y",0.972,"Y",0.974,"Y",0.950437317784257,"Y",0.883466660386544,"Y",0.646487188118684,"N",0.766315186894452,"Y",0.98559546902886,"Y",0.969156230314898,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.927018143194252,"Y",0.9999999892491,"Y",0.999999978790461,"Y",0.999999993554726,"Y",TRUE
11302,"Y",0.912586664768723,"Y",0.890663645273514,"Y",0.796,"Y",0.866,"Y",0.950437317784257,"Y",0.903390038663333,"Y",0.796137168190881,"Y",0.766438995624696,"Y",0.720494650880167,"Y",0.753909085212106,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.699278016805351,"Y",0.789552927060086,"Y",0.751146783612236,"Y",0.684144182667171,"Y",TRUE
11332,"Y",0.969497125156108,"Y",0.977027334000203,"Y",0.962,"Y",0.988,"Y",0.950437317784257,"Y",0.889513202371879,"Y",0.904350860816489,"Y",0.781179558234585,"Y",0.927136954105873,"Y",0.978994531716465,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.834671829504551,"Y",0.834746971560732,"Y",0.860262617161173,"Y",0.196341836397678,"N",TRUE
11406,"Y",0.924288452834868,"Y",0.946620917677467,"Y",0.958,"Y",0.976,"Y",0.950437317784257,"Y",0.871832026299246,"Y",0.883601591440137,"Y",0.761774694502201,"Y",0.893565486072179,"Y",0.955900827224508,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.808849459487565,"Y",0.749376973852237,"Y",0.806627359892693,"Y",0.950928164139816,"Y",TRUE
11641,"Y",0.855842798944324,"Y",0.945585413601689,"Y",0.956,"Y",0.984,"Y",0.950437317784257,"Y",0.849171493744447,"Y",0.62808565918782,"N",0.754753504292282,"Y",0.694670521096165,"Y",0.428684942177037,"N",0.94,"Y",0.94,"Y",0.94,"Y",0.252364507338099,"N",0.170527390273536,"N",0.150855922569716,"N",0.061778763837343,"N",TRUE
11714,"Y",0.932906042804775,"Y",0.955996953627486,"Y",0.928,"Y",0.942,"Y",0.950437317784257,"Y",0.859804395063323,"Y",0.753450786303868,"Y",0.750752372007832,"Y",0.874066794659058,"Y",0.972368347811279,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.856735915451952,"Y",0.807865429180412,"Y",0.867008558513592,"Y",0.99347795401017,"Y",TRUE
11729,"Y",0.972121092142051,"Y",0.989467446938087,"Y",0.954,"Y",0.986,"Y",0.950437317784257,"Y",0.88527305218393,"Y",0.780411537930051,"Y",0.771596479553791,"Y",0.891302078254313,"Y",0.969852108379187,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.80183189283176,"Y",0.814745819313578,"Y",0.741059975295763,"Y",0.917191299679037,"Y",TRUE
